fingerprint, ipaddr, port
42ED91DD3768F6A2A194D094A7432CBE8DA004B1, 162.247.72.192, 443
42F8E7CE864478CA292E9EA05DC11481C293F8ED, 204.85.191.7, 443
431550005EE52BA82CAB3A890E07E8E91AD5A1BF, 192.42.116.180, 9000
431550005EE52BA82CAB3A890E07E8E91AD5A1BF, 2001:67c:6ec:203:192:42:116:180, 9000
4316866D578B06DC79728883C8E5C9609F8311D8, 204.8.96.146, 443
4316866D578B06DC79728883C8E5C9609F8311D8, 2620:7:6001::146, 80
431C23492DE6169E6A5ACEB9B24033D58428C116, 95.211.210.103, 443
43209F6D50C657A56FE79AF01CA69F9EF19BD338, 204.8.96.116, 443
43209F6D50C657A56FE79AF01CA69F9EF19BD338, 2620:7:6001::116, 80
432D9E4CCC0051D8DDEF405BB73E56379FDB0165, 185.243.218.89, 10443
432D9E4CCC0051D8DDEF405BB73E56379FDB0165, 2a03:94e0:242c:dead::1, 10443
434148E6979921E8BD33DB75618A85E28CB42331, 109.70.100.68, 9004
434148E6979921E8BD33DB75618A85E28CB42331, 2a03:e600:100::68, 9004
437A08EB0D74867513BEBCE84C55BC1DA94D32CF, 45.138.16.240, 9100
4381E471E9358AE4D815021302C7F2E16502BEE1, 185.220.101.103, 993
4381E471E9358AE4D815021302C7F2E16502BEE1, 2a0b:f4c2:4::103, 993
43B834850DB78E4F9BE35A6FCEA0D95B9598F144, 89.147.111.87, 443
43C9F5C28EA90A1858727E2AB380612EA9CD9F42, 185.129.61.6, 443
43C9F5C28EA90A1858727E2AB380612EA9CD9F42, 2001:67c:89c:702:1ce:1ce:babe:6, 443
43D29158118DC17C1F5C23941D4C3BA9DB582FFC, 103.251.167.20, 9005
43D29158118DC17C1F5C23941D4C3BA9DB582FFC, 2a01:6340:2:501::20, 9005
43E204E3CE7933DAE5A58EE550407D92FDDD06AB, 92.119.126.163, 9001
43E204E3CE7933DAE5A58EE550407D92FDDD06AB, 2a01:7a7:2:3c19:216:3cff:fed7:d6b7, 9001
43EDB2155B2418CDB260385886E8583BC78973ED, 107.189.13.180, 443
43EF5141A4417D0BF1B0AB2AD2C3D74C22355D0A, 107.189.1.9, 9100
43EF5141A4417D0BF1B0AB2AD2C3D74C22355D0A, 2605:6400:30:f920:f523:28ef:3617:8b86, 9100
43F129ECF9E2D2EA0BFE04AE781C2F38A3D185AC, 185.100.87.192, 9002
43F129ECF9E2D2EA0BFE04AE781C2F38A3D185AC, 2a06:1700:0:12::2, 9002
4467CF84A45999CC553232846CB6AA5FEBAC058B, 45.138.16.113, 7100
446E16B00D5131DAC9643AB10136B3CD19B1E9B9, 199.195.250.165, 9100
446E16B00D5131DAC9643AB10136B3CD19B1E9B9, 2605:6400:10:aa1:2db8:1c14:2191:4aa8, 9100
4478E4D92B23421D89A5FE85862A9F9B2DDD7D51, 144.172.118.55, 9001
4499DCE04E1A22FC332482E7A03706B3AB7B4A26, 192.42.116.178, 9006
4499DCE04E1A22FC332482E7A03706B3AB7B4A26, 2001:67c:6ec:203:192:42:116:178, 9006
44B463F8DC2D257C651876B88D76B88B2B338799, 185.225.69.203, 443
44D1929690CF1DEF95C5D1F4F66281CF18311618, 178.20.55.16, 19008
44D1929690CF1DEF95C5D1F4F66281CF18311618, 2a00:1b88:4::2, 19008
44FA36A839BA35EB15F3EC5CB5FB355238A32ABC, 45.138.16.113, 9100
44FF5FFA5F90096198D514412A78C1692DBEB0EA, 45.138.16.107, 8430
455F57910EC929041C60E4311E2635298BDCD604, 23.154.177.12, 443
4589EF83937E303C4F4C085112F73061AB23A191, 185.220.101.16, 9004
4589EF83937E303C4F4C085112F73061AB23A191, 2a0b:f4c2::16, 9004
45B06605BD7AB37BFE0452767706B98559517526, 192.42.116.188, 9006
45B06605BD7AB37BFE0452767706B98559517526, 2001:67c:6ec:203:192:42:116:188, 9006
45D276D6A51DAE5C6F39A655ECE647DDEA9FAEF4, 185.129.61.10, 443
45D276D6A51DAE5C6F39A655ECE647DDEA9FAEF4, 2001:67c:89c:702:1ce:1ce:babe:10, 443
45D6FEC9557D1E366F332DE2C543E466561F4DF0, 85.204.116.88, 80
45D6FEC9557D1E366F332DE2C543E466561F4DF0, 2a02:13f0:8100:6:6bc:499d:b353:1, 80
45F4FE80352C1B30AAFA8FF8F5E5715F1A98F3AC, 5.255.115.58, 8443
45FA08CC2A41FE183E4FF5DEDB3AAB13C01FAD39, 185.181.61.115, 13443
45FA08CC2A41FE183E4FF5DEDB3AAB13C01FAD39, 2a03:94e0:ffff:185:181:61:0:115, 13443
460CB72A11A5948FDDDE032603DDBEB837AF662C, 45.79.177.21, 443
460CB72A11A5948FDDDE032603DDBEB837AF662C, 2600:3c03:e000:fa::1, 443
460D13CE3971BD2138760A892FBCF0F464C26F63, 45.141.215.61, 7100
4625F385CA5364CDD63C791893973B0CAD49C4E0, 144.172.118.4, 443
4625F385CA5364CDD63C791893973B0CAD49C4E0, 2605:6400:d814:1b8::4, 9001
4637E79752D5086DD832564924DD455FC7D74683, 45.8.22.207, 9001
4639E50D4C1A6F26D8ABD08DCB6A5801ABF64828, 185.246.189.99, 443
4639E50D4C1A6F26D8ABD08DCB6A5801ABF64828, 2a06:1700:4:14::1, 443
464FF5668DC517566304F72A301D54B13840D355, 107.174.231.197, 443
4673A9741D2B7CF367CE3A6CE90C30E1820AAF9E, 204.8.96.147, 443
4673A9741D2B7CF367CE3A6CE90C30E1820AAF9E, 2620:7:6001::147, 80
467D7417FFA611BC20227FE347494CE5F61218FB, 173.249.57.253, 433
467D7417FFA611BC20227FE347494CE5F61218FB, 2a02:c207:3002:8283::1, 433
46BFF98FBD77441B28A345DFCF0F11F70EB4A4B9, 45.80.158.27, 8430
46F90EF3A3628C134DBB4654D0E4FF7EB914B690, 185.195.71.12, 443
46F9FB943917858F618F2648595DEACD931D4400, 54.36.108.162, 443
46F9FB943917858F618F2648595DEACD931D4400, 2001:41d0:700:10a2::, 443
470B54F5AA28A0E0310B8B8DA36B33CDB851ECD7, 192.42.116.193, 9003
470B54F5AA28A0E0310B8B8DA36B33CDB851ECD7, 2001:67c:6ec:203:192:42:116:193, 9003
470CA25DBABD7184461D8E3E451BF1B0AC46302A, 45.141.215.81, 7430
473A33452FBD458B24270E954B31A18C97B37BB6, 192.42.116.196, 9003
473A33452FBD458B24270E954B31A18C97B37BB6, 2001:67c:6ec:203:192:42:116:196, 9003
4746E2B86718D5391CCF18C258460C321945DBD8, 107.189.6.124, 443
477E2B8AE380BD24C7EE5D9FF5AC98D8E0249368, 107.189.11.111, 9000
477E2B8AE380BD24C7EE5D9FF5AC98D8E0249368, 2605:6400:30:f440:757e:adf1:55f7:5a31, 9000
4780749994B23557F74586BA128B4DC01A546676, 71.19.144.106, 9001
4780749994B23557F74586BA128B4DC01A546676, 2605:2700:0:2:a800:ff:fe39:574, 9001
4786418EA43CFD6AA6C7E14B3E74637C6989F658, 185.235.146.29, 443
4786418EA43CFD6AA6C7E14B3E74637C6989F658, 2a10:8a40:f313::29, 443
4791A01B49397343550F84721F7BEAC9CA49FF76, 202.61.252.121, 61001
4791A01B49397343550F84721F7BEAC9CA49FF76, 2a03:4000:55:efb::a, 61001
47CC44E9C4069D5013BB79709D5A7A4334B44EB3, 192.42.116.208, 9003
47CC44E9C4069D5013BB79709D5A7A4334B44EB3, 2001:67c:6ec:203:192:42:116:208, 9003
47E49319DD67784F1E65B5793371BE467365979E, 162.247.74.202, 443
47EC4211A4A66768224BC18912AF8FB6E880003C, 80.67.172.162, 443
47EC4211A4A66768224BC18912AF8FB6E880003C, 2001:910:1400:107::2, 443
47F2257B2BE37EC8832E4ED01B7093C60BA8AC10, 192.42.116.197, 9004
47F2257B2BE37EC8832E4ED01B7093C60BA8AC10, 2001:67c:6ec:203:192:42:116:197, 9004
48553B8FF2195AF852B46436B4542D10D6E5BD58, 192.42.116.212, 9003
48553B8FF2195AF852B46436B4542D10D6E5BD58, 2001:67c:6ec:203:192:42:116:212, 9003
48A7E3A169F86E45A00284E1303793AFFA61F1EA, 5.45.102.93, 9100
48A7E3A169F86E45A00284E1303793AFFA61F1EA, 2a03:4000:6:614:d803:40ff:fec3:832a, 9100
48AFAF561D48B14579C909939550166838405CD2, 190.211.254.97, 443
48B1FB945E08E3FC0F880110D6A76C87FAD993F0, 176.58.121.177, 9001
48B1FB945E08E3FC0F880110D6A76C87FAD993F0, 2a01:7e00::f03c:91ff:fe78:b382, 9001
48CE01130CBCF22B2851DB4C9369C066F60C06D7, 185.220.101.85, 9100
48CE01130CBCF22B2851DB4C9369C066F60C06D7, 2a0b:f4c2:3::85, 9100
491B4E55B4FD4FDEC63B229B0A3E59868FCA1F1F, 171.25.193.80, 80
491B4E55B4FD4FDEC63B229B0A3E59868FCA1F1F, 2001:67c:289c:4::79, 80
4954B51AF0CBADA08E4BC389DF1E3E419535165A, 209.141.55.26, 9001
4954B51AF0CBADA08E4BC389DF1E3E419535165A, 2605:6400:20:be7::1, 9001
49607163F41CF0E6A14D25F6E053BBB61FCDEE99, 185.220.101.186, 10186
49607163F41CF0E6A14D25F6E053BBB61FCDEE99, 2a0b:f4c2:1::186, 10186
498F3A02DC55C213ACD7EABD25E08C6146D75F52, 171.25.193.77, 443
498F3A02DC55C213ACD7EABD25E08C6146D75F52, 2001:67c:289c:4::77, 443
49C1D71DAC37782A9041287A165355015E5FB50B, 185.220.101.21, 9003
49C1D71DAC37782A9041287A165355015E5FB50B, 2a0b:f4c2::21, 9003
4A08F978852B3CC5DB325528A77B75E46BA82960, 185.100.87.253, 9001
4A08F978852B3CC5DB325528A77B75E46BA82960, 2a06:1700:0:15::2, 9001
4A169C0A14E41F647D009EC49D28A3D11629DAF0, 185.220.101.44, 10044
4A169C0A14E41F647D009EC49D28A3D11629DAF0, 2a0b:f4c2:2::44, 10044
4A39E7D2C121F664CFD9B5DF80CE9E70BB8B3C16, 185.233.100.23, 19001
4A39E7D2C121F664CFD9B5DF80CE9E70BB8B3C16, 2a0c:e300::23, 19001
4A531AA712A3DF0A90EB42711EEBE90B6918B37A, 185.220.101.16, 9001
4A531AA712A3DF0A90EB42711EEBE90B6918B37A, 2a0b:f4c2::16, 9001
4AA7454F39A590925C1E8728E5F2C1DE69840441, 185.100.85.22, 9004
4AA7454F39A590925C1E8728E5F2C1DE69840441, 2a06:1700:0:15::3, 9004
4ABD280521F3F2A0376CC1DDBE04E2D41AE1FA01, 193.168.141.245, 443
4ADBFC93551B53941164A397711257F88106774D, 23.154.177.20, 443
4AF7E405D19FA92A92903AF287C2AB4D25A30232, 185.220.101.24, 9002
4AF7E405D19FA92A92903AF287C2AB4D25A30232, 2a0b:f4c2::24, 9002
4B273B712FF7369F39043752AED79FE8F28EECA4, 45.138.16.240, 8430
4B2C19C8996DED467815309837208EF89152AB4B, 192.42.116.198, 9000
4B2C19C8996DED467815309837208EF89152AB4B, 2001:67c:6ec:203:192:42:116:198, 9000
4B5F487F893D6B77646CF8185B0B66A302AC2A65, 5.196.95.34, 9001
4B5F487F893D6B77646CF8185B0B66A302AC2A65, 2001:41d0:a:fe22::1, 9001
4B61EC04E1797D8688475BD24EDA450914497D84, 5.255.127.222, 9001
4B8F0F8BB18F1D9ADC1FE7E54B3D3D605C1919A7, 185.233.100.23, 443
4B8F0F8BB18F1D9ADC1FE7E54B3D3D605C1919A7, 2a0c:e300::23, 443
4B99145758A01E1E9E32F0508923605A3A697C18, 192.42.116.196, 9005
4B99145758A01E1E9E32F0508923605A3A697C18, 2001:67c:6ec:203:192:42:116:196, 9005
4BCF48ED6F3E283901B7727DBB0470E7FC934506, 192.42.116.209, 9000
4BCF48ED6F3E283901B7727DBB0470E7FC934506, 2001:67c:6ec:203:192:42:116:209, 9000
4BE157590C498B8F9C83D9C3E18D2C439E7B8051, 45.135.132.20, 9100
4BE1FEFF6E9079F70784B9EB5A6D1A66C80AB725, 192.42.116.186, 9000
4BE1FEFF6E9079F70784B9EB5A6D1A66C80AB725, 2001:67c:6ec:203:192:42:116:186, 9000
4BE29F9B1FA06E4135FAA0F1209234FC6B745FD4, 2.58.95.31, 9100
4BEA789E67E5867A8CE1E87A0D511841EF575874, 23.137.253.9, 9001
4BEA789E67E5867A8CE1E87A0D511841EF575874, 2602:fc24:19:95b7::1, 9001
4BF44C9940951EF0306BA77A78B08EC0CF019FE6, 94.103.124.107, 9100
4BF44C9940951EF0306BA77A78B08EC0CF019FE6, 2a05:b0c7:6841::1, 9100
4BFC9C631A93FF4BA3AA84BC6931B4310C38A263, 109.70.100.4, 443
4BFC9C631A93FF4BA3AA84BC6931B4310C38A263, 2a03:e600:100::4, 443
4C6347BA25811DF45F7488D47EA30C4E7BFFEF65, 192.42.116.191, 9005
4C6347BA25811DF45F7488D47EA30C4E7BFFEF65, 2001:67c:6ec:203:192:42:116:191, 9005
4C6FDAF59FFF2E62BA3C8709ED82008045027D95, 5.255.124.150, 9001
4CE422446D43B0A21F0F9CA146D9075583402102, 185.241.208.243, 9100
4CE608B11DDA3665DA51A94532FEE82B9C2EC359, 45.141.215.80, 7100
4D0DF468DC816F8096702C2DA2C6FD67561F81C8, 46.232.251.191, 443
4D0DF468DC816F8096702C2DA2C6FD67561F81C8, 2a03:4000:2b:66e:dead:beef:ca1f:1337, 443
4D363421C5EA94BCEFA6F29B38C9E575C7931EAD, 178.175.142.26, 6564
4D4B2695D6D02DFDCDE390ED5DF4A6798924CBBB, 198.251.84.163, 53
4D4B2695D6D02DFDCDE390ED5DF4A6798924CBBB, 2605:6400:30:f174:42:42:42:0, 443
4D858FB8C79FDBBEF38D4B2561580DE50636CC12, 185.220.101.138, 10138
4D858FB8C79FDBBEF38D4B2561580DE50636CC12, 2a0b:f4c2:1::138, 20138
4DECD5614F54AA3022A060074EC6BB43102E1D33, 185.220.101.79, 9100
4DECD5614F54AA3022A060074EC6BB43102E1D33, 2a0b:f4c2:3::79, 9100
4DEF92140A80A1674307D68CC9D0561F8D803145, 192.42.116.215, 9003
4DEF92140A80A1674307D68CC9D0561F8D803145, 2001:67c:6ec:203:192:42:116:215, 9003
4E0E420F3EF1765844020F75EC1E4796EB0C84CD, 204.137.14.105, 443
4E1537454630C398DA0BCF3F27B52E2DB0050763, 45.134.173.197, 9001
4E529EF4D6BC204936687BC02062A58D9D2AFE3B, 94.103.124.90, 9200
4E529EF4D6BC204936687BC02062A58D9D2AFE3B, 2a05:b0c7:6c28::1, 9200
4E60967055C49912612220972FAE6EE48AFD6F29, 94.103.124.91, 9000
4E60967055C49912612220972FAE6EE48AFD6F29, 2a05:b0c7:6b6c::1, 9000
4E60DE549B3B4C063E6035BCDAA69DD4F3AE3C4D, 149.56.22.133, 80
4E60DE549B3B4C063E6035BCDAA69DD4F3AE3C4D, 2607:5300:61:785::, 80
4E93A68717B358B594F7ABAA5742D5EFE0E3E0C6, 192.42.116.201, 9001
4E93A68717B358B594F7ABAA5742D5EFE0E3E0C6, 2001:67c:6ec:203:192:42:116:201, 9001
4E9A0F74D530EB9DD3C9075D4370738C24333E83, 103.208.86.5, 443
4E9A0F74D530EB9DD3C9075D4370738C24333E83, 2a06:1280:bee1:2::ee12:230, 443
4EA257865C25F9450CC31E90FDE42AB07602944C, 185.247.184.33, 9001
4EA257865C25F9450CC31E90FDE42AB07602944C, 2a05:541:110:20::1, 9001
4EBF459880000DAB6FDDAF0AE5122D0149097559, 204.8.96.178, 443
4EBF459880000DAB6FDDAF0AE5122D0149097559, 2620:7:6001::178, 80
4EC224666F6285B746272AB53D77546321E0B8F2, 185.241.208.212, 9001
4ECE9D36C996F5EF13604DE437F4F7B558FEBF22, 192.42.116.210, 9000
4ECE9D36C996F5EF13604DE437F4F7B558FEBF22, 2001:67c:6ec:203:192:42:116:210, 9000
4ED4F531FD9B3E3E33575CE306556414B43E3ED1, 185.220.101.29, 9002
4ED4F531FD9B3E3E33575CE306556414B43E3ED1, 2a0b:f4c2::29, 9002
4EE488AC0742BC6B747BB637A5635CE14E877F39, 204.8.96.152, 443
4EE488AC0742BC6B747BB637A5635CE14E877F39, 2620:7:6001::152, 80
4EEDEBDD214BF6E7618ED459673DD2A27375AB19, 192.42.116.188, 9003
4EEDEBDD214BF6E7618ED459673DD2A27375AB19, 2001:67c:6ec:203:192:42:116:188, 9003
4EF90C045937B75E9C659E0B4BD289226ACE0941, 192.42.116.184, 9006
4EF90C045937B75E9C659E0B4BD289226ACE0941, 2001:67c:6ec:203:192:42:116:184, 9006
4EFF3D0C9DE539CF1E27BFC5B3E23BC7CB2D41A9, 107.189.7.144, 9100
4EFF3D0C9DE539CF1E27BFC5B3E23BC7CB2D41A9, 2605:6400:30:f1fa:f57f:d285:3ed9:ee27, 9100
4F0943BCB1EA09D3A4FC05221950E3D73912B8FE, 185.243.218.202, 14443
4F0943BCB1EA09D3A4FC05221950E3D73912B8FE, 2a03:94e0:2421:dead::1, 14443
4F0C498701A41F4D9CA677EA763FD8CA45348E97, 89.234.157.254, 19001
4F0C498701A41F4D9CA677EA763FD8CA45348E97, 2001:67c:2608::1, 19001
4F19B88218263778258D3316511AB88DAFC25F2C, 185.246.86.197, 443
4F4341441DDB5410FE6F9346A760DB8DBC90A8A1, 107.189.8.5, 443
4F53BF996406B74E7DAB3DE1DA7983DE551B0113, 185.220.101.80, 9100
4F53BF996406B74E7DAB3DE1DA7983DE551B0113, 2a0b:f4c2:3::80, 9100
4F55C4E6A02489E4D6900547BE1C2D64B7CF730A, 185.100.87.253, 9003
4F55C4E6A02489E4D6900547BE1C2D64B7CF730A, 2a06:1700:0:15::2, 9003
4F7EFA81EAFC36A657D15CF4D983A5B509A22382, 109.70.100.65, 9000
4F7EFA81EAFC36A657D15CF4D983A5B509A22382, 2a03:e600:100::65, 9000
4FC7EB5A2B0C208934AA3E014380E28E502C0165, 193.218.118.181, 9001
4FC7EB5A2B0C208934AA3E014380E28E502C0165, 2a0f:e586:f:f:9491:941d:caf5:50e7, 9001
4FE78C2FF1468CCF2193E33E2E79066862D52AEC, 185.241.208.236, 7100
4FF6F04CE3C4068DBA66283EA6497ED93281566D, 5.255.104.202, 9001
501F5C4AACABEBFDC6A23543379F19B066396946, 204.8.96.155, 443
501F5C4AACABEBFDC6A23543379F19B066396946, 2620:7:6001::155, 80
50637D5AF4B640A54AC7B4AC5C6B9BB0DBC4CD11, 45.134.225.36, 8443
506B473E673E38EA9FECB7A5A73DD1E1FC37B555, 45.80.158.27, 8100
5075EA14E582A3470562C0A2E463F8CF1D0D92FF, 192.42.116.176, 9001
5075EA14E582A3470562C0A2E463F8CF1D0D92FF, 2001:67c:6ec:203:192:42:116:176, 9001
5076AB57B1D85197011DF5B28D8933737E281FC2, 23.137.253.109, 443
5076AB57B1D85197011DF5B28D8933737E281FC2, 2602:fc24:19:1c9::1, 443
50AA9FEA6A3A609686276C4CF0C2A1AFB2ECCA1B, 185.220.100.241, 9100
50AA9FEA6A3A609686276C4CF0C2A1AFB2ECCA1B, 2a0b:f4c0:16c:15::1, 9100
50CA9CAF5BA3AEF613F66A3EC4294D0F9BF0EA56, 192.42.116.178, 9001
50CA9CAF5BA3AEF613F66A3EC4294D0F9BF0EA56, 2001:67c:6ec:203:192:42:116:178, 9001
50EE435903FC6FBFFADAE4E2DD9F7B4FBE627DA8, 204.137.14.92, 443
51562252B9CF3120FAC9CF124391697296050E74, 51.15.59.15, 445
51562252B9CF3120FAC9CF124391697296050E74, 2001:bc8:1600:472a::1, 445
51646B520852370793AAA332CEFD5F4BFAA8C46B, 195.160.220.104, 9001
51646B520852370793AAA332CEFD5F4BFAA8C46B, 2a11:6100:0:22:a236:9fff:fe9e:36ea, 9001
51691C7926B134AB582F3489D23A95E59DC3470C, 45.141.215.62, 8430
516D87AA2A77A36611D977D52BAF744955A63532, 192.42.116.193, 9006
516D87AA2A77A36611D977D52BAF744955A63532, 2001:67c:6ec:203:192:42:116:193, 9006
51972320F5F278EFD1467943A9B70A73207A9298, 45.138.16.107, 9000
519780A80AFA49C46885C044DF91B4535465DC45, 185.220.101.70, 9100
519780A80AFA49C46885C044DF91B4535465DC45, 2a0b:f4c2:3::70, 9100
51D5A72A2C78D1372BE1CB1F3EE382C37763B1FF, 2.58.56.43, 7100
51F73477C56986D945644E7FFC662F74609563AF, 93.95.228.125, 9001
51FAFEABB266B7E4E1EB4E6120DF2D7F719157EB, 194.26.192.64, 143
521C30A968743B13E17E22E39BE52DA020FB92E1, 204.8.96.189, 443
521C30A968743B13E17E22E39BE52DA020FB92E1, 2620:7:6001::189, 80
522A80ECA8C846F60CEE617F243E3546D5219836, 171.25.193.25, 80
522A80ECA8C846F60CEE617F243E3546D5219836, 2001:67c:289c::25, 80
526AD50C9DE6AF533DEBE8F9BBDF149BC1F5AB6E, 107.189.1.9, 9000
526AD50C9DE6AF533DEBE8F9BBDF149BC1F5AB6E, 2605:6400:30:f920:f523:28ef:3617:8b86, 9000
5277852F74A6ED513255FC77BEECB41391966B89, 192.42.116.194, 9001
5277852F74A6ED513255FC77BEECB41391966B89, 2001:67c:6ec:203:192:42:116:194, 9001
529D9C84E0D6A6141D409C1B02DB81B2B8E8E973, 103.193.179.233, 443
52B32AF256FC491913278E95DC229A1398D97871, 171.25.193.20, 80
52B32AF256FC491913278E95DC229A1398D97871, 2001:67c:289c::20, 80
52CD98902F6376E84DF2415B906F1426D585564D, 185.220.101.96, 443
52CD98902F6376E84DF2415B906F1426D585564D, 2a0b:f4c2:4::96, 443
52E4DEDEFA410A030571ABD04300DFE86D1B0A59, 192.42.116.189, 9005
52E4DEDEFA410A030571ABD04300DFE86D1B0A59, 2001:67c:6ec:203:192:42:116:189, 9005
52E78985D513594EA087D1B2AE280CCF7B954EBB, 192.42.116.188, 9004
52E78985D513594EA087D1B2AE280CCF7B954EBB, 2001:67c:6ec:203:192:42:116:188, 9004
530277866466A1425F43A73DBFCB5FC7410C9852, 109.70.100.1, 443
530277866466A1425F43A73DBFCB5FC7410C9852, 2a03:e600:100::1, 443
532ED1DD4894C0B9B99C251BF67597B849DAFDF2, 185.220.101.0, 9002
532ED1DD4894C0B9B99C251BF67597B849DAFDF2, 2a0b:f4c2::, 9002
5378983BC20642C22BD3A4DB04445F759EBC09E3, 192.42.116.189, 9006
5378983BC20642C22BD3A4DB04445F759EBC09E3, 2001:67c:6ec:203:192:42:116:189, 9006
53B1C6E35706C9EC30B9468B61DFBB67F29BFC2F, 109.70.100.3, 8080
53B1C6E35706C9EC30B9468B61DFBB67F29BFC2F, 2a03:e600:100::3, 8080
53F4D16819BB5B6B9D2EAE552C4DEEDA8D207727, 192.42.116.196, 9004
53F4D16819BB5B6B9D2EAE552C4DEEDA8D207727, 2001:67c:6ec:203:192:42:116:196, 9004
5409FECC2C4B59D4573AAE935BE31C5675E81431, 178.20.55.16, 19006
5409FECC2C4B59D4573AAE935BE31C5675E81431, 2a00:1b88:4::2, 19006
5412D862C7625F145E16D3D831F6D33A9FAF5EE9, 139.99.172.11, 9001
5412D862C7625F145E16D3D831F6D33A9FAF5EE9, 2402:1f00:8100:400::9, 9001
5450CC0E3D08BB001E8229B8990323D11BC63332, 80.67.167.81, 4443
5450CC0E3D08BB001E8229B8990323D11BC63332, 2a0e:e701:1198::1, 4443
546629936518214DCFCF784E875D0EBE52E0552D, 45.138.16.240, 143
54687D59F8C8D90056CA94849970B362DA385DAD, 45.141.215.110, 9100
547B98B764B0CC7EE454DF1BEE517D2C50B6223B, 185.220.101.37, 10137
547B98B764B0CC7EE454DF1BEE517D2C50B6223B, 2a0b:f4c2:2::37, 10137
5490F7E83033F4DA1C08AFA060D50F3E27B150AE, 96.42.26.63, 9001
54A4820B46E65509BF3E2B892E66930A41759DE9, 204.8.96.75, 443
54A4820B46E65509BF3E2B892E66930A41759DE9, 2620:7:6001::ffff:c759:e64b, 80
54F33A3A16B6EA44F2DB3627FC55753CE6C2249B, 109.70.100.3, 9005
54F33A3A16B6EA44F2DB3627FC55753CE6C2249B, 2a03:e600:100::3, 9005
54FAC042C6F2FDEB449DD5B9EDE6833D155C538B, 91.219.236.101, 443
54FAC042C6F2FDEB449DD5B9EDE6833D155C538B, 2a10:c800:1:9cc6::1, 443
5512557491F87D888FC485FF6484265A754ABF53, 82.221.131.5, 443
552C2E2AFDD1B740A38CA9768C51EC011B2AF701, 45.141.215.169, 9000
553CCCD983610343EAA878D65709DC8D9E961C3A, 109.70.100.68, 9002
553CCCD983610343EAA878D65709DC8D9E961C3A, 2a03:e600:100::68, 9002
5557C902BEC56826CFF3572423684BEE501970C9, 192.42.116.194, 9004
5557C902BEC56826CFF3572423684BEE501970C9, 2001:67c:6ec:203:192:42:116:194, 9004
555A6B7CB3D8ECA376B4CB6701596A7B211E21D3, 45.141.215.81, 9100
55695AD64063F68E54806ECA7068ECA187D411F4, 192.42.116.214, 9003
55695AD64063F68E54806ECA7068ECA187D411F4, 2001:67c:6ec:203:192:42:116:214, 9003
558B31F1D04366194A29423BBAB09DAB21EBA4DF, 91.219.237.56, 443
55973F79052F02012C529F486D015FD61694E913, 202.182.99.129, 9001
559D41FC8551439CD563657D69E203FF656962A5, 185.220.101.129, 10129
559D41FC8551439CD563657D69E203FF656962A5, 2a0b:f4c2:1::129, 10129
559DE2A218F498B54EDDAA9F2BEFF424F6C39EA8, 185.220.101.25, 9002
559DE2A218F498B54EDDAA9F2BEFF424F6C39EA8, 2a0b:f4c2::25, 9002
55A60CB5D30FCDF1B6AD477C9DE48BB393E5DDE6, 185.220.101.67, 9100
55A60CB5D30FCDF1B6AD477C9DE48BB393E5DDE6, 2a0b:f4c2:3::67, 9100
55B9BFAA508020108BC15A1678C34C28361FC12D, 198.251.84.237, 53
55B9BFAA508020108BC15A1678C34C28361FC12D, 2605:6400:30:f174:42:42::, 443
55C7E10033F0E2E5F1D2838530CFB9B04D4F3B15, 171.25.193.77, 81
55C7E10033F0E2E5F1D2838530CFB9B04D4F3B15, 2001:67c:289c:4::77, 81
55D324F6D5202CF0B7ED88F509301BA8A6346188, 84.38.134.231, 9001
55D7C59794C6F863B029F7D2561D67418C25FEAE, 192.42.116.209, 9001
55D7C59794C6F863B029F7D2561D67418C25FEAE, 2001:67c:6ec:203:192:42:116:209, 9001
55FFC2C4D01ACEAFE24C4089A615F91B616B865E, 198.251.88.18, 21
55FFC2C4D01ACEAFE24C4089A615F91B616B865E, 2605:6400:30:f174::, 443
5628495D9939A8C139DD441402DE42F7012B7092, 185.220.100.248, 9000
5628495D9939A8C139DD441402DE42F7012B7092, 2a0b:f4c0:16c:8::1, 9000
5649CB2158DA94FB747415F26628BEC07FA57616, 204.8.96.122, 443
5649CB2158DA94FB747415F26628BEC07FA57616, 2620:7:6001::122, 80
5669A5A8466CE6CCDBBD993C83C347D43362562E, 65.38.121.165, 9001
566F698A2C234802F82BC76D8FA82E60BAA68015, 185.243.218.95, 9002
566F698A2C234802F82BC76D8FA82E60BAA68015, 2a03:94e0:24d4::3, 9002
56B93DCCF8343554602FF328A700CD9EF48DE2ED, 103.172.134.26, 65535
56D878C942CD38F5287079974950668B18ECC4CD, 89.58.26.216, 9000
56D878C942CD38F5287079974950668B18ECC4CD, 2a03:4000:62:8:c855:23ff:fef6:50ee, 9000
56E0D954EFDC36CDA1795E03C796941F4E39C49E, 94.103.124.104, 9100
56E0D954EFDC36CDA1795E03C796941F4E39C49E, 2a05:b0c7:6978::1, 9100
56E9E80B813A69AA6B72E4B464A7154142EC45F6, 107.189.4.209, 9001
57337F05F8AD1368CE5A7990389BCC5305BA9DB2, 109.70.100.1, 9002
57337F05F8AD1368CE5A7990389BCC5305BA9DB2, 2a03:e600:100::1, 9002
5756D9C403D89B79AFE69D50BB0682BA318319FB, 2.58.56.220, 9100
5767AD23472DEFAF0F684CA1D677F220AED0FDA9, 185.195.237.238, 9100
