fingerprint, ipaddr, port
8A60C6B10505C9CADB9CE816F057B6D3E0571FF2, 57.129.0.90, 9001
8A63E4CC86E4AFF54E07AF9D2340DFDFB8674312, 199.249.230.167, 443
8A63E4CC86E4AFF54E07AF9D2340DFDFB8674312, 2620:7:6001::167, 80
8A6D52F0F494D85C4A6028D7F77DBA51386D47F9, 138.201.137.229, 28087
8A6D52F0F494D85C4A6028D7F77DBA51386D47F9, 2a01:4f8:172:34d5::2, 28087
8A7CF442F93F61D12C1F91506911737D0A97AA5C, 46.63.120.248, 443
8A83091651473567F3C95973A3D95E5918D7BEE0, 163.5.143.76, 443
8A8E88944FEC21DC4DFEB8531D614E1AAF46DDFD, 185.243.218.204, 10443
8A8E88944FEC21DC4DFEB8531D614E1AAF46DDFD, 2a03:94e0:24a1:dead::1, 10443
8A9DD7176CAAB5C9C07A2294D7780FECB7BE10C4, 91.206.228.91, 80
8AA3E8CD23AA9AC8103BAF0ACFF4D12443C5A1F8, 102.130.113.9, 9001
8AA75B47426A2FAE3075AF6EBC2ABDEE02FAD58F, 45.141.215.111, 9100
8AB766FB1BE54669559B82165964B8D79DA80119, 107.189.30.236, 9100
8AB766FB1BE54669559B82165964B8D79DA80119, 2605:6400:30:f5a3:5bb1:af4e:c969:c73e, 9100
8AC81A91A1196C2C1CBED71C96AA204F7B0FFE00, 140.78.100.38, 8443
8AC81FDF6F8834DBBD982E2C4E3212739D6B5096, 37.221.197.245, 9100
8AC81FDF6F8834DBBD982E2C4E3212739D6B5096, 2a03:4000:9:9c:2837:19ff:fe72:cc69, 9100
8AC86CBEAD2AEBD816E3B33F7327AA0EF9028073, 202.129.16.104, 40107
8ACD73BD9BDD5E5AFC97169C5837C5E0F732A2CF, 82.165.244.94, 2424
8ACD73BD9BDD5E5AFC97169C5837C5E0F732A2CF, 2001:8d8:1800:858a::1, 2424
8AD12BDB0CD1A1DF7FE38B97D649A46B73275D2B, 92.249.143.119, 9001
8AD14168078AED9490140633F71867670ECCE1E6, 146.19.168.223, 9100
8AD14168078AED9490140633F71867670ECCE1E6, 2a04:ecc0:8:a8:4567:152:0:1, 9100
8AD97B051D47D3BB8529DB7D857574269FD50825, 193.239.86.133, 9001
8B034F2AFBE2F2759CCAEE5855D0D91BB0A7036D, 107.189.13.91, 9001
8B0C858DD20236104D6981F3F95201EF732BF0BF, 89.58.17.212, 7444
8B0C858DD20236104D6981F3F95201EF732BF0BF, 2a0a:4cc0:0:e35:c4dd:60ff:fe34:7d02, 7444
8B188CA8AC660A2E4008D8FDD72C37E10B1F3B09, 45.66.43.3, 9781
8B1E4AAD128759232B43313F848C1DD93C0928EE, 51.15.108.12, 443
8B30FEEE3790A40063AAF8E71EC8773F71FB60BF, 45.141.215.200, 7100
8B31226353E33A49D43A0140F05AA056337E8578, 5.182.86.212, 443
8B31226353E33A49D43A0140F05AA056337E8578, 2a12:5940:144f::2, 443
8B3439A3AA05EBFE26E01D0474783CF6C69DC929, 91.33.92.242, 55349
8B3A07D9155E76BB4AE922C8F99AE3AB7D88DD23, 46.38.232.203, 443
8B4451E34FE950EB34C523CAC24731D519E76805, 198.84.192.247, 8867
8B4451E34FE950EB34C523CAC24731D519E76805, 2607:f2c0:f200:b02:64bc:b0eb:40ab:6573, 8867
8B4ECB759D13BF6778ACAA52D666EB2A3E7D2EED, 91.223.82.197, 9001
8B5A19B1596DAD4C89E025BE2CBA3424AE943693, 188.193.128.15, 9029
8B5A19B1596DAD4C89E025BE2CBA3424AE943693, 2a02:810d:400:119e:291d:9e3c:91bf:a5dd, 9029
8B5DC662D040320C42A36C77743898EFD58F8307, 107.174.33.155, 443
8B5E06920FC722CD33022AEEAF4D103CF60D65BC, 195.154.168.209, 9100
8B5E282D0A7DA16E644D17ABE3C9E37A14F7E376, 104.152.209.217, 9001
8B5E282D0A7DA16E644D17ABE3C9E37A14F7E376, 2602:ffd5:1:174:3123:9092:3f1a:19c2, 9001
8B67321D615A8487044C44722654285E6D3C5763, 45.141.215.56, 9000
8B6844DAC5E86C74AF7C2CE2A73DC982161EE032, 50.3.182.145, 443
8B69350F8223F3A4A376C70354BFBFFC54D43F13, 45.95.169.225, 443
8B6A6D02A80A7CBB1ED0630150D8D9F9F7D471AF, 109.123.239.183, 443
8B6B10A0AED89408E509D4422EC926C89C7933D0, 95.211.205.138, 443
8B70848F74BD5A90F6B9E0CB555E7D8C18FF325F, 45.138.16.230, 8430
8B724FD5B8CA3DC079A96A4E16CF829CFBE6109A, 97.126.137.12, 9888
8B7E9A8EB94E950DAA2FE8082ECD722220B6C70F, 174.128.250.166, 443
8B889E04C60E30D511013189D3C2ADCE522E1F3C, 190.2.133.227, 9001
8B8CC31223D5E9C413C4E025940B59F7FFF27483, 185.241.208.202, 9500
8BB55A3AFBB7E5D9EB83215DEC8F219E68DF9B6D, 95.110.254.231, 443
8BB55A3AFBB7E5D9EB83215DEC8F219E68DF9B6D, 2a00:6d41:200:2::e7, 443
8BBA3623CD5404A8F173DC4CC9EBBE3B09D967F1, 89.58.26.216, 143
8BBA3623CD5404A8F173DC4CC9EBBE3B09D967F1, 2a03:4000:62:8:c855:23ff:fef6:50ee, 143
8BBE474111CD55562945D0E4B15709382E8C1298, 107.174.205.103, 9001
8BCC134CA1EA40BD8236B8493CF8D9C20E03CF2D, 193.105.134.155, 443
8BD0C38807A28911F9C65000B4E0B690A0525B33, 143.110.214.93, 443
8BDA421426FBA485DEB1A93B93AA1258F71BE660, 162.55.34.18, 9001
8BDA421426FBA485DEB1A93B93AA1258F71BE660, 2a01:4f8:1c17:c461::1, 9001
8BDBE498180C41249D3230FC5092CB3EB5A62482, 72.167.47.69, 443
8BDBE498180C41249D3230FC5092CB3EB5A62482, 2603:3:610a:5050::, 443
8BEA5AB8F95DE1920775A1A8F4C34B947A7DE505, 139.162.166.237, 443
8BF3E6871098D4E753CCA83B2A160431A0795987, 192.42.116.183, 9007
8BF3E6871098D4E753CCA83B2A160431A0795987, 2001:67c:6ec:203:192:42:116:183, 9007
8BF4E024210FF5DB1D7A4AFEBE11B48C73BFE779, 92.205.129.7, 21
8BF4E024210FF5DB1D7A4AFEBE11B48C73BFE779, 2a00:1169:119:b120::, 443
8C1A8E50BA86AC77C25A56C91A513DA7B67F16EE, 93.95.230.34, 443
8C20514CF1AA6FB8708703B0EC38FC5C8713F502, 192.42.116.191, 9002
8C20514CF1AA6FB8708703B0EC38FC5C8713F502, 2001:67c:6ec:203:192:42:116:191, 9002
8C25BA134D579B8AAF420E01215EB2CF06AAE907, 195.176.3.24, 8443
8C25BA134D579B8AAF420E01215EB2CF06AAE907, 2001:620:20d0::24, 8443
8C2989DDDDE24389EE0AD08D7160721174C6ADC4, 149.248.54.124, 45443
8C2989DDDDE24389EE0AD08D7160721174C6ADC4, 2001:19f0:b001:21b:5400:4ff:fea1:64cf, 45443
8C2C92C36BF96EC3D09B78B574FF09497CA09C94, 89.163.231.179, 6969
8C2C92C36BF96EC3D09B78B574FF09497CA09C94, 2001:4ba0:cafe:72::1, 6969
8C4807267AA9A038461C7B24D41A1C884B1914FD, 45.93.249.30, 9001
8C582D20C1362A37CB8B8321A5D745578FE01977, 185.220.101.0, 9003
8C582D20C1362A37CB8B8321A5D745578FE01977, 2a0b:f4c2::, 9003
8C612213C4B5C154FA90847F36FBF36DB78AB1AC, 185.225.69.90, 443
8C6C94416AF82A718133FEF9A507E6A730B428CB, 192.42.116.176, 9007
8C6C94416AF82A718133FEF9A507E6A730B428CB, 2001:67c:6ec:203:192:42:116:176, 9007
8C76967C2791E2709135846F172ED74AFA3C260E, 185.220.101.10, 9003
8C76967C2791E2709135846F172ED74AFA3C260E, 2a0b:f4c2::10, 9003
8C7A9811CC6C1664F42D9C2BD88C1444FCE79D42, 87.236.195.203, 53
8C8B7E50CC62E39BF8AE3AC44DF48E56ED490EA5, 152.53.0.121, 9001
8C8B7E50CC62E39BF8AE3AC44DF48E56ED490EA5, 2a0a:4cc0:0:11b6:88c2:d9ff:fe4a:8104, 9001
8C8BA6897CBD279271FAF3A03EAAD886454063A0, 194.233.82.221, 443
8C9F3BF4A79D724576526F6862CB21779A81271C, 2.57.122.58, 9000
8CA16E878293D11F0E0803E5FC09F93A5C666889, 178.17.174.198, 443
8CA535008585A6DA7A673A9C4E275FFB7A51854E, 185.243.218.204, 11443
8CA535008585A6DA7A673A9C4E275FFB7A51854E, 2a03:94e0:24a1:dead::1, 11443
8CAA470B905758742203E3EB45941719FCA9FEEC, 185.177.229.15, 587
8CAA470B905758742203E3EB45941719FCA9FEEC, 2604:86c0:f001:d:ba11:90a5:d61:ede1, 587
8CB129020AF1EC67700E684D8DAE6CE7FCA7A9A6, 84.252.120.197, 443
8CB129020AF1EC67700E684D8DAE6CE7FCA7A9A6, 2a0c:2500:571:ef3:8f4b:6b8e:a024:97eb, 443
8CB12C1DDD2071C6F6CB09D73523689F1D351788, 185.181.61.115, 12443
8CB12C1DDD2071C6F6CB09D73523689F1D351788, 2a03:94e0:ffff:185:181:61:0:115, 12443
8CC5D09E4BE22EDEB0C5F443EF9EF8E951AA4F32, 94.131.13.242, 9001
8CCC8FC419A450150C4C5951DD761B2E7F85B483, 64.176.210.130, 443
8CCC8FC419A450150C4C5951DD761B2E7F85B483, 2001:19f0:0:48d7:ec4:7aff:fe8f:699b, 443
8CCED391D2E1B6ED1E78769FBDCFB70E5C91849D, 141.14.220.177, 443
8CD3F8019FAFAC6D18C56E51DD143D8794E08D4D, 172.241.224.145, 443
8CD44FED990556F1F8B4103B708B4B0F4A037CC7, 95.144.38.160, 9001
8CDF4A75AE7631A015E020CFF9DCE9536CE4C56B, 185.220.101.55, 10055
8CDF4A75AE7631A015E020CFF9DCE9536CE4C56B, 2a0b:f4c2:2::55, 10055
8CE439B1850C9F09C068F761A4DAC8E81B82A328, 45.128.232.69, 443
8CE439B1850C9F09C068F761A4DAC8E81B82A328, 2a05:b0c7:65f9::1, 443
8CF023D7DD88C7143552E94C692B90340FDCFCD4, 212.227.8.137, 9001
8CF023D7DD88C7143552E94C692B90340FDCFCD4, 2001:8d8:1800:dd::1, 9001
8CF1CCDF423CBAE5DCE99720C6F802CB8D619865, 192.227.137.126, 9001
8CF987FF43FB7F3D9AA4C4F3D96FFDF247A9A6C2, 109.70.100.6, 443
8CF987FF43FB7F3D9AA4C4F3D96FFDF247A9A6C2, 2a03:e600:100::6, 443
8CF9D1663EC7FC79BFF31AEAC1C907D075153470, 159.69.11.74, 1050
8CF9D1663EC7FC79BFF31AEAC1C907D075153470, 2a01:4f8:1c1c:31b5::1, 1050
8CFE118973025E9E9ADB50EE6566569DD47699F1, 185.220.101.30, 9002
8CFE118973025E9E9ADB50EE6566569DD47699F1, 2a0b:f4c2::30, 9002
8D06711A3BEC64D0F75E8503424B16F8FA43EF5A, 46.41.150.10, 8014
8D06711A3BEC64D0F75E8503424B16F8FA43EF5A, 2a02:25aa:1:9000::2271, 8014
8D093C9C2B42BC224A5319A660A6CF5EDEFE839F, 185.195.71.11, 443
8D1085E818D0473EC693E3B0911FF18741F1F2DF, 91.203.145.116, 443
8D1154214BD6151F0427D4A158E71D62E21E0766, 185.207.107.130, 9000
8D1154214BD6151F0427D4A158E71D62E21E0766, 2a03:4000:1e:81:c835:7dff:fe90:3ed5, 9000
8D1C918251A835561B67BA59F8A88648D9412BFC, 144.24.197.112, 443
8D1C918251A835561B67BA59F8A88648D9412BFC, 2603:c026:c102:5ff:2603:c026:c102:5ff, 443
8D2A2C251CE39DC210F15502AFD4FF6D20B67347, 150.230.10.235, 443
8D2DFD461A4AD057506091BE38386B12A560C757, 176.119.203.128, 9001
8D33269C84FE2209E83AAE62B45462A05AD2675B, 208.113.200.37, 9001
8D33269C84FE2209E83AAE62B45462A05AD2675B, 2607:f298:5:101d:f816:3eff:fea3:b8, 9001
8D333B669F8E68D01A72F05E435F4D4B2BF74467, 88.216.223.3, 80
8D333B669F8E68D01A72F05E435F4D4B2BF74467, 2a0e:97c0:0:2::1, 80
8D345A709C073C117768A1F210CD04BF12234AEC, 109.70.100.67, 9003
8D345A709C073C117768A1F210CD04BF12234AEC, 2a03:e600:100::67, 9003
8D3D9BBFF1B835543B9EB0F5A579A2356935B552, 45.136.28.24, 9001
8D3D9BBFF1B835543B9EB0F5A579A2356935B552, 2a03:4000:49:6c4::1, 9001
8D41994D1D18E94403C3F67D0699E4C9D2248D4A, 195.201.174.108, 9001
8D4639F135C908EB93B4224BA719184EAA1E6D05, 45.141.215.62, 7100
8D5392A1FE568211EF62CCAF257DAE584AA5CDA5, 46.226.106.182, 443
8D5392A1FE568211EF62CCAF257DAE584AA5CDA5, 2001:4b98:dc0:43:f816:3eff:fe49:506d, 443
8D67F612DA8DECFD9C90F97249C1FF7C04723324, 135.181.78.188, 9200
8D67F612DA8DECFD9C90F97249C1FF7C04723324, 2a01:4f9:4b:16ac::2, 9200
8D7721D18401994CB9B9C31A140193B0B3E14B9E, 192.42.116.203, 9000
8D7721D18401994CB9B9C31A140193B0B3E14B9E, 2001:67c:6ec:203:192:42:116:203, 9000
8D7CEC67216E5B08371D6538BA6F5A504AB6CCB4, 192.42.116.209, 9003
8D7CEC67216E5B08371D6538BA6F5A504AB6CCB4, 2001:67c:6ec:203:192:42:116:209, 9003
8D7ED7BBE21DFCD6FFC0B8D567BEB52219DEC797, 129.151.218.233, 9001
8D8666EFA4BF7853543781A634187960A1CD8738, 93.104.100.126, 9001
8D8666EFA4BF7853543781A634187960A1CD8738, 2001:a61:515:1201:d423:24ff:9880:e2db, 9001
8D89ECA4C93928711A0BD6DB80F547A09AEF2D67, 95.214.53.96, 5443
8D89ECA4C93928711A0BD6DB80F547A09AEF2D67, 2a03:cfc0:8000:7::5fd6:3560, 5443
8D8D3EAE929E723126B83AF541AB9BF889E2071E, 188.214.132.49, 9001
8D8DAD240CECFE9B48DC5F2C6EA20D042D5B8733, 199.241.137.60, 9001
8D8DAD240CECFE9B48DC5F2C6EA20D042D5B8733, 2602:ff16:6:0:1:297:0:1, 9001
8D8F82E1C4E290928689E9FA39B7224D8FE36405, 109.104.152.134, 443
8D94C37BDE09A51D4D6BD0630F95426957B02B73, 217.160.114.94, 443
8D98E8E198DF172FB1D8AF82FAAA95F997E0EF0D, 128.238.62.37, 443
8D9A9C216936DE16FE6CA7A33D7B520D73B7CC0B, 52.8.68.153, 9001
8DADF127A9DEAF85D4A7E0319FF51FC21A5C26C0, 96.238.57.164, 443
8DADF127A9DEAF85D4A7E0319FF51FC21A5C26C0, 2600:4040:3037:e600::1e16, 443
8DB706C9B7ABA89F08FCE919DE18DAC63266EC8D, 202.61.226.98, 9001
8DB706C9B7ABA89F08FCE919DE18DAC63266EC8D, 2a03:4000:56:91:480a:eeff:fea8:f9c6, 9001
8DB95BDD7A1AAEDD8D2CC1821EAD2618A35F7B92, 202.61.252.121, 61002
8DB95BDD7A1AAEDD8D2CC1821EAD2618A35F7B92, 2a03:4000:55:efb::a2, 61002
8DBC6F2F474FE4959B7B33FF680733F324D385EA, 82.165.101.234, 443
8DBC6F2F474FE4959B7B33FF680733F324D385EA, 2001:8d8:1800:876a::1, 443
8DC39E4999796372A449229C8BFDFBDD87605101, 87.106.239.199, 9001
8DC39E4999796372A449229C8BFDFBDD87605101, 2a02:247a:22b:a300:1::1, 9001
8DC5CD302136287D6DCC15EA9C117D8C64AE8E68, 192.42.116.176, 9005
8DC5CD302136287D6DCC15EA9C117D8C64AE8E68, 2001:67c:6ec:203:192:42:116:176, 9005
8DC832ABDC9C97B8B71F74AB041D3CB3FA9578AA, 95.153.31.8, 443
8DEF5AB0967568A5343D54EB935BD886906D637B, 46.189.204.241, 8916
8DF43DA466C112BCAACFA6F77A47FE07875B0A8B, 204.111.176.108, 9001
8E13A3BEE7E0F6B8FD77A2563BEC20986539BC82, 85.89.172.150, 9001
8E1CB2E2467989A9369284E09669AD0FD691075E, 185.243.218.61, 9001
8E1CB2E2467989A9369284E09669AD0FD691075E, 2a03:94e0:24d4::2, 9001
8E22D75D49EFBBEA1D719976D5A78750B2C0C227, 45.141.215.88, 7430
8E3700E561E8E080564648601093AC9570080D8D, 178.33.36.64, 9090
8E382C06CA20A67A5B11D68EA83DF7E08BE718FA, 193.218.118.117, 3942
8E38B11E849336D62AB6264FBAE9B03C70F07863, 185.220.100.240, 9100
8E38B11E849336D62AB6264FBAE9B03C70F07863, 2a0b:f4c0:16c:16::1, 9100
8E3ADB8F5F54AF7D1E74FD4EB9912B96ACFA2C07, 138.68.9.184, 9001
8E3ADB8F5F54AF7D1E74FD4EB9912B96ACFA2C07, 2604:a880:2:d0::218c:1001, 9001
8E474199BAF6829CB897985B0D0DDE67D27C8EE8, 46.254.98.38, 18001
8E477758547F612659BD2864C91D641452833369, 45.138.16.230, 9000
8E4F024CFB3410FA3D6D3B18E6EB1314B441B67E, 94.228.163.25, 443
8E4F024CFB3410FA3D6D3B18E6EB1314B441B67E, 2a12:5940:c826::2, 443
8E5B1326F580D02E539FDAABF99A3BDE1077252E, 46.59.159.108, 9001
8E5EA90A28E888D306FA43B9210A1E9467BA3AE0, 178.62.24.212, 9001
8E6225BC8A770DF63B20A2FDAC1ABCD795A18987, 193.56.240.157, 443
8E63F51E631690B21101F0CDA17F89867BB4C7A5, 91.219.60.67, 9001
8E6581B1261B28F0AA95E0A8E19CE959925E5ADA, 108.181.69.243, 443
8E6919BBBD9CBDEEEA94BA1C9E56A7E7F98E744B, 45.32.80.44, 9001
8E6919BBBD9CBDEEEA94BA1C9E56A7E7F98E744B, 2001:19f0:6001:25ce:5400:4ff:fe06:6158, 9001
8E6E7CDACE2418254A853D6951EC97841E5B07F7, 45.134.225.36, 444
8E7ACAD878BBD61097C0E0D557160F5D59BCE5CA, 178.254.45.64, 443
8E84C81FA99A70AFD2751B761435D2A301CFFBAB, 192.42.116.220, 9003
8E84C81FA99A70AFD2751B761435D2A301CFFBAB, 2001:67c:6ec:203:192:42:116:220, 9003
8E8EA695740B2098C70A9851B2CF839B9A4435EB, 178.218.144.51, 443
8E939280E97A9415D4F389D2D7D0A97EFCB21D8A, 45.80.208.110, 9001
8E9730E2517380238E0637F382283AE0EFBE6DF3, 104.248.18.193, 9001
8E98732FE1959764937C92CB2A5C89D52E6AA6B3, 88.216.223.3, 143
8E98732FE1959764937C92CB2A5C89D52E6AA6B3, 2a0e:97c0:0:2::1, 143
8EA364B3BE31A4D365BE535C5C1B80C3664EFA3A, 89.44.198.199, 443
8EA364B3BE31A4D365BE535C5C1B80C3664EFA3A, 2a03:90c0:94:ffff::729, 443
8EAE810FA33F26341605D59F82D8AD58F7EA6CC5, 89.58.26.216, 8100
8EAE810FA33F26341605D59F82D8AD58F7EA6CC5, 2a03:4000:62:8:c855:23ff:fef6:50ee, 8100
8EBAFE8010DBD42146EB4865687D20941A685773, 62.141.37.218, 443
8EBAFE8010DBD42146EB4865687D20941A685773, 2001:4ba0:cafe:31c::1, 443
8EBE9DE6D8B390C0D4CDE5A52CA0D3E3CC9658A9, 163.5.121.253, 9400
8EBE9DE6D8B390C0D4CDE5A52CA0D3E3CC9658A9, 2a04:ecc0:8:a8:4567:906:0:1, 9400
8EC720BE33B7F6D59A3495B400BF36DEA6B97D21, 109.70.100.5, 9000
8EC720BE33B7F6D59A3495B400BF36DEA6B97D21, 2a03:e600:100::5, 9000
8EDD3F3DBE4B8A2556069EA002A22FDD546BF268, 93.177.75.10, 4109
8EE28EAF0874AF9B03EBBD79B5EB5059E2547355, 198.16.70.10, 9001
8EE44717FA55705C12086F3ECD1F8D9C8676FD05, 185.220.101.210, 443
8EE44717FA55705C12086F3ECD1F8D9C8676FD05, 2a0b:f4c2:2:1::210, 443
8EEC3E568475ACFAE3C6739B7A4D0A54A53F719A, 88.198.77.51, 9001
8EEC3E568475ACFAE3C6739B7A4D0A54A53F719A, 2a01:4f8:c010:bfb1::1, 9001
8EED46FF99D4A237356D8B365F94B43F2444C0AD, 66.206.1.202, 9000
8EEDA34CE6D6E605ED3179278F45882654923280, 107.189.7.144, 9000
8EEDA34CE6D6E605ED3179278F45882654923280, 2605:6400:30:f1fa:f57f:d285:3ed9:ee27, 9000
8EF390A0CAA31F6AD7A5E2BE7976F33476A245EC, 65.109.233.53, 9001
8EF390A0CAA31F6AD7A5E2BE7976F33476A245EC, 2a01:4f9:c010:b8b3::1, 9001
8EF7EE233E77AB975432B6437EA1D5D54211FBCE, 185.220.101.172, 30172
8EF7EE233E77AB975432B6437EA1D5D54211FBCE, 2a0b:f4c2:1::172, 30172
8F013AB2708FB36FA5F9594DC97701E64545ADEF, 185.174.136.114, 443
8F0858DFED67D8850D960FBB5A994A32679D2908, 37.143.61.132, 9001
8F0858DFED67D8850D960FBB5A994A32679D2908, 2a01:a500:2766::d04:d3cc, 9001
8F11B2E253CEC4C5C463BF38AB1CA645B7294D52, 185.220.101.203, 8443
8F11B2E253CEC4C5C463BF38AB1CA645B7294D52, 2a0b:f4c2:2:1::203, 8443
8F13B91FA8380842993E7C36EEF88BEC5D695587, 80.67.167.81, 19001
8F13B91FA8380842993E7C36EEF88BEC5D695587, 2a0e:e701:1198::1, 19001
8F16229D5425774DCA566D7737596178153DB838, 195.80.151.30, 443
8F1D70DE42C72120CE8E49287414DFCF94FFF1F2, 146.60.125.156, 9001
8F3015C3F370BA274D3C4960EA4CC8E14348A523, 83.22.9.16, 9001
8F31287811E1CE5FB4E92466EBD08D7C9ED0AB7B, 31.38.215.187, 10191
8F34E64E58989E64327C08CFD7B1B0C7C4FCF336, 5.181.80.169, 443
8F34E64E58989E64327C08CFD7B1B0C7C4FCF336, 2001:67c:15e0:3::fce:ad76, 443
8F391ADFED1AC375AF1DF50BE5C9763149C5CD7A, 185.243.218.89, 9443
8F391ADFED1AC375AF1DF50BE5C9763149C5CD7A, 2a03:94e0:242c:dead::1, 9443
8F41B425EDAACEB88AB17E3F8751B53AE35DC725, 185.220.101.184, 10184
8F41B425EDAACEB88AB17E3F8751B53AE35DC725, 2a0b:f4c2:1::184, 10184
8F4FA8F7E7F7E2DF5628E58BB97A04DC5C4D3717, 15.204.235.110, 9100
8F4FA8F7E7F7E2DF5628E58BB97A04DC5C4D3717, 2604:2dc0:101:200::36e0, 9100
8F59C1B5539328D11ECBDC22FEE08ED3BBE6BC40, 94.103.188.80, 443
8F59C1B5539328D11ECBDC22FEE08ED3BBE6BC40, 2001:678:6d4:5160::3f7, 443
8F5ACB40B42628045E6D8CA4CB103CDAEB112A3E, 3.121.167.65, 9001
8F6A78B1EA917F2BF221E87D14361C050A70CCC3, 81.230.245.67, 444
8F744605199E75C26F74E818BDE50D9A7325EC94, 185.220.101.1, 9001
8F744605199E75C26F74E818BDE50D9A7325EC94, 2a0b:f4c2::1, 9001
8F7521CEDA9AB705A42254E1E829268DEF57C70E, 82.66.10.17, 19001
8F8184ABBFE5368AEAA06FB950793C08E2E24FC5, 47.145.30.165, 9001
8F859E4B5A3B5BC552427C7824F04CEDA58DCE45, 188.126.183.6, 9001
8F892BBC4715AA201CECC8FE6316AFF5AD40C1F2, 205.185.117.232, 15698
8F892BBC4715AA201CECC8FE6316AFF5AD40C1F2, 2605:6400:20:19cb:dd92:af73:5b09:3e0a, 15698
8F89D0336F7444BE3CFFB84484B321C483B96C24, 82.64.223.54, 9001
8F89D0336F7444BE3CFFB84484B321C483B96C24, 2a01:e0a:2eb:8171:7877:c6ff:fe8f:58f8, 9001
8F8B42A66679ED4F468C559F87BD7A99730CDC17, 185.148.3.29, 9000
8F8B55ADDAA11A821165B83F04A1445D3DDA0D4A, 176.96.137.196, 9100
8F9CD937D0177BE8AC9E27D18604F93216DFA6A9, 78.159.117.165, 9001
8F9D5869B4C59BFA5D982BBDA9A79C491E2C026E, 185.246.188.67, 35709
8FA0BEB01FA57AF29EF6DC152D54997926390A31, 79.243.254.50, 9361
8FA2CEC04F7FE28E4DBCEBE3AF85E872257F8005, 51.15.7.86, 443
8FA37B93397015B2BC5A525C908485260BE9F422, 81.7.10.19, 80
8FA37B93397015B2BC5A525C908485260BE9F422, 2a02:180:6:1::588, 80
8FA4D8316829FD3988E50B49D42317245EC9291E, 139.84.197.153, 9001
8FBA0648AA281EAAC510873ED8FAB3278E1EFA1D, 5.42.78.159, 443
8FBA0648AA281EAAC510873ED8FAB3278E1EFA1D, 2a12:5940:c0f7::2, 443
8FCFEED3EC1DD98B3D6EA9C0AB90DFCF38CB181B, 75.176.32.133, 9001
8FD386BF70C5EBA82804A3FD2438BC07B45D0714, 2.58.52.163, 9002
8FDAFC439E2D09659A3EC0D723B9C3761EE5596D, 2.58.52.163, 9003
8FF7D34BA356AAA6A032AC963DB6F30BB0BBEBE2, 217.180.225.55, 4000
900C879966F1F13F0D407E583DC6FDFFAD05B814, 68.99.156.190, 9000
900C879966F1F13F0D407E583DC6FDFFAD05B814, 2001:470:c5ef:0:8a2b:3d4e:1f6c:9b8d, 9000
9011E251718D4D3352DF1A4660F78FECCD98AFDC, 185.220.101.146, 10146
9011E251718D4D3352DF1A4660F78FECCD98AFDC, 2a0b:f4c2:1::146, 10146
9013AF6AD1DD7391EC5E14791125415EDB57718E, 103.127.97.181, 61003
9013AF6AD1DD7391EC5E14791125415EDB57718E, 2a03:4000:55:efb::1002, 61003
901AAC5B916293E96D81ECE6B8DB6067A0358A73, 87.98.237.152, 9001
9021C967F93B5698AB1F53907F7D0F96A9FB2067, 65.109.67.160, 443
9021C967F93B5698AB1F53907F7D0F96A9FB2067, 2a01:4f9:5a:442b::3, 443
902A13399F14FFC7E2912463300C78A25C1F76B6, 185.220.101.108, 993
902A13399F14FFC7E2912463300C78A25C1F76B6, 2a0b:f4c2:4::108, 993
90333CD7DF2601BE73557753DEE9B4C8444B5E4A, 95.211.208.141, 9001
903A2A7991C838E70FF5A586CD387749B3589669, 51.15.219.22, 9111
903A2A7991C838E70FF5A586CD387749B3589669, 2001:bc8:678:1829::1, 9111
903CA67D0DEB74CFBB01432840A26CB8C6C18FDF, 24.154.181.201, 8503
9042359B8F7C7009E56146A711BF77E17E899AB8, 81.161.238.136, 9001
9042359B8F7C7009E56146A711BF77E17E899AB8, 2a13:9f40:0:24::a, 9001
9044253AE00A3E9C26AE2C58EB182FA14975E866, 51.89.242.31, 9001
904F36E7AFE6346F5D1D66971F920FFCC47DF120, 94.46.171.245, 9001
9054E303C14C77C6F2C31AF1A812A36EC0D62A67, 51.68.199.241, 9001
9054E303C14C77C6F2C31AF1A812A36EC0D62A67, 2001:41d0:801:2000::5466, 9001
905EB77A63857E6EFCF04D734A547B0995D85C3B, 3.225.115.238, 9001
90668BB3F78B873E60556FCDC00AA80F9D4B8ACC, 78.47.161.178, 9001
90668BB3F78B873E60556FCDC00AA80F9D4B8ACC, 2a01:4f8:c0c:b448::1, 9001
90668E0C9E0E46E017D7D8FB842A2D23E9004E84, 141.98.11.62, 9100
906A22B271A44135BFCC0C5C3EF5540C7B7708EC, 46.29.166.234, 443
906A22B271A44135BFCC0C5C3EF5540C7B7708EC, 2a00:b700::1:3a4, 443
9082E6AC4EA95403885790B4C10B91BF46F0B1EC, 213.202.219.251, 443
9082E6AC4EA95403885790B4C10B91BF46F0B1EC, 2001:4ba0:cafe:923::1, 443
90857E0B5912063AF8770D0C244224697C5BD877, 107.189.31.232, 9100
90857E0B5912063AF8770D0C244224697C5BD877, 2605:6400:30:ea58:51a1:e174:d185:d6f1, 9100
908D50B17C81AD794A3FB124373C6D458437C67F, 130.255.78.232, 9001
90910FA082CE9AA4A5F27344B8F8FDC9D2EEB1C7, 192.42.116.189, 9004
90910FA082CE9AA4A5F27344B8F8FDC9D2EEB1C7, 2001:67c:6ec:203:192:42:116:189, 9004
90A5D1355C4B5840E950EB61E673863A6AE3ACA1, 54.37.139.118, 9001
